,Date,Team,name,Notes,year_start,year_end,position,height,weight,birth_date,college,Strains/Sprains,Dislocations,Arm Fractures,Leg Fractures,Injury Type,Estimated Medical Costs (2012)
2624,11/1/2013,Bucks,Luke Ridnour,back spasms (DNP),2004,2015,G,2-Jun,175,13-Feb-81,University of Oregon,0,0,0,0,No Index,No Index
2625,11/1/2013,Jazz,Brandon Rush,recovering from surgery on left knee to repair torn ACL (DNP),2009,2017,G-F,6-Jun,220,7-Jul-85,University of Kansas,0,0,0,0,No Index,No Index
2626,11/1/2013,Jazz,Marvin Williams,recovering from surgery on right heel and Achilles tendon (DNP),2006,2018,F,9-Jun,237,19-Jun-86,University of North Carolina,0,0,0,0,No Index,No Index
2627,11/1/2013,Magic,Doron Lamb,sprained right ankle (DNP),2013,2014,G,4-Jun,210,6-Nov-91,University of Kentucky,1,0,0,0,Strain/Sprain,3175
2628,11/1/2013,Magic,Solomon Jones,torn lateral meniscus in left knee (DNP),2007,2014,F,10-Jun,230,16-Jul-84,University of South Florida,0,0,0,0,No Index,No Index
2629,11/1/2013,Magic,Tobias Harris,sprained left ankle (DNP),2012,2018,F,9-Jun,235,15-Jul-92,University of Tennessee,1,0,0,0,Strain/Sprain,3175
2630,11/1/2013,Pacers,George Hill,sore left hip (DNP),2009,2018,G,3-Jun,188,4-May-86,Indiana University-Purdue University Indianapolis,0,0,0,0,No Index,No Index
2631,11/1/2013,Timberwolves,Ronny Turiaf,fractured right elbow (out indefinitely),2006,2015,F,10-Jun,249,13-Jan-83,Gonzaga University,0,0,1,0,Arm Fracture,7666
2632,11/2/2013,Jazz,Brandon Rush,recovering from surgery on left knee to repair torn ACL (DNP),2009,2017,G-F,6-Jun,220,7-Jul-85,University of Kansas,0,0,0,0,No Index,No Index
2633,11/2/2013,Jazz,Marvin Williams,recovering from surgery on right heel and Achilles tendon (DNP),2006,2018,F,9-Jun,237,19-Jun-86,University of North Carolina,0,0,0,0,No Index,No Index
2634,11/3/2013,Magic,Doron Lamb,sprained right ankle (DNP),2013,2014,G,4-Jun,210,6-Nov-91,University of Kentucky,1,0,0,0,Strain/Sprain,3175
2635,11/3/2013,Magic,Solomon Jones,torn lateral meniscus in left knee (DNP),2007,2014,F,10-Jun,230,16-Jul-84,University of South Florida,0,0,0,0,No Index,No Index
2636,11/3/2013,Magic,Tobias Harris,sprained left ankle (DNP),2012,2018,F,9-Jun,235,15-Jul-92,University of Tennessee,1,0,0,0,Strain/Sprain,3175
2637,11/3/2013,Suns,Alex Len,left ankle injury (DNP),2014,2018,C,1-Jul,260,16-Jun-93,University of Maryland,0,0,0,0,No Index,No Index
2638,11/4/2013,Warriors,Harrison Barnes,left toe inflammation (DNP),2013,2018,F,8-Jun,210,30-May-92,University of North Carolina,0,0,0,0,No Index,No Index
2639,11/5/2013,Jazz,Marvin Williams,recovering from surgery on right heel and Achilles tendon (DNP),2006,2018,F,9-Jun,237,19-Jun-86,University of North Carolina,0,0,0,0,No Index,No Index
2640,11/5/2013,Nuggets,Anthony Randolph,sprained left ankle (DNP),2009,2014,F,10-Jun,205,15-Jul-89,Louisiana State University,1,0,0,0,Strain/Sprain,3175
2641,11/5/2013,Pacers,George Hill,sore left hip (DNP),2009,2018,G,3-Jun,188,4-May-86,Indiana University-Purdue University Indianapolis,0,0,0,0,No Index,No Index
2642,11/5/2013,Suns,Alex Len,left ankle injury (DNP),2014,2018,C,1-Jul,260,16-Jun-93,University of Maryland,0,0,0,0,No Index,No Index
2643,11/6/2013,Bucks,Brandon Knight,strained right hamstring (DNP),2012,2017,G,3-Jun,189,2-Dec-91,University of Kentucky,1,0,0,0,Strain/Sprain,3175
2644,11/6/2013,Bucks,Larry Sanders,sprained right thumb (DNP),2011,2017,C-F,11-Jun,235,21-Nov-88,Virginia Commonwealth University,1,0,0,0,Strain/Sprain,3175
2645,11/6/2013,Clippers,Matt Barnes,thigh injury (DNP),2004,2017,F,7-Jun,226,9-Mar-80,"University of California, Los Angeles",0,0,0,0,No Index,No Index
2646,11/6/2013,Jazz,Marvin Williams,recovering from surgery on right heel and Achilles tendon (DNP),2006,2018,F,9-Jun,237,19-Jun-86,University of North Carolina,0,0,0,0,No Index,No Index
2647,11/6/2013,Magic,Doron Lamb,sprained right ankle (DNP),2013,2014,G,4-Jun,210,6-Nov-91,University of Kentucky,1,0,0,0,Strain/Sprain,3175
2648,11/6/2013,Magic,Solomon Jones,torn lateral meniscus in left knee (DNP),2007,2014,F,10-Jun,230,16-Jul-84,University of South Florida,0,0,0,0,No Index,No Index
2649,11/6/2013,Magic,Tobias Harris,sprained left ankle (DNP),2012,2018,F,9-Jun,235,15-Jul-92,University of Tennessee,1,0,0,0,Strain/Sprain,3175
2650,11/6/2013,Pacers,George Hill,sore left hip (DNP),2009,2018,G,3-Jun,188,4-May-86,Indiana University-Purdue University Indianapolis,0,0,0,0,No Index,No Index
2651,11/6/2013,Suns,Alex Len,left ankle injury (DNP),2014,2018,C,1-Jul,260,16-Jun-93,University of Maryland,0,0,0,0,No Index,No Index
2652,11/6/2013,Wizards,Trevor Booker,finger injury (DNP),2011,2018,F,8-Jun,228,25-Nov-87,Clemson University,0,0,0,0,No Index,No Index
2653,11/7/2013,Clippers,Matt Barnes,thigh injury (DNP),2004,2017,F,7-Jun,226,9-Mar-80,"University of California, Los Angeles",0,0,0,0,No Index,No Index
2654,11/7/2013,Nuggets,Anthony Randolph,sprained left ankle (DNP),2009,2014,F,10-Jun,205,15-Jul-89,Louisiana State University,1,0,0,0,Strain/Sprain,3175
2655,11/8/2013,76ers,Daniel Orton,sore right knee (DNP),2012,2014,C-F,10-Jun,255,6-Aug-90,University of Kentucky,0,0,0,0,No Index,No Index
2656,11/8/2013,Lakers,Steve Nash,rest (DNP),1997,2014,G,3-Jun,195,7-Feb-74,Santa Clara University,0,0,0,0,No Index,No Index
2657,11/8/2013,Magic,Doron Lamb,sprained right ankle (DNP),2013,2014,G,4-Jun,210,6-Nov-91,University of Kentucky,1,0,0,0,Strain/Sprain,3175
2658,11/8/2013,Magic,Solomon Jones,torn lateral meniscus in left knee (DNP),2007,2014,F,10-Jun,230,16-Jul-84,University of South Florida,0,0,0,0,No Index,No Index
2659,11/8/2013,Magic,Tobias Harris,sprained left ankle (DNP),2012,2018,F,9-Jun,235,15-Jul-92,University of Tennessee,1,0,0,0,Strain/Sprain,3175
2660,11/8/2013,Suns,Alex Len,left ankle injury (DNP),2014,2018,C,1-Jul,260,16-Jun-93,University of Maryland,0,0,0,0,No Index,No Index
2661,11/8/2013,Timberwolves,Derrick Williams,back spasms (DNP),2012,2017,F,8-Jun,240,25-May-91,University of Arizona,0,0,0,0,No Index,No Index
2662,11/8/2013,Warriors,Stephen Curry,bruised/sprained left ankle (DNP),2010,2018,G,3-Jun,190,14-Mar-88,Davidson College,1,0,0,0,Strain/Sprain,3175
2663,11/8/2013,Wizards,Trevor Booker,finger injury (DNP),2011,2018,F,8-Jun,228,25-Nov-87,Clemson University,0,0,0,0,No Index,No Index
2664,11/9/2013,76ers,Daniel Orton,sore right knee (DNP),2012,2014,C-F,10-Jun,255,6-Aug-90,University of Kentucky,0,0,0,0,No Index,No Index
2665,11/9/2013,Bucks,Larry Sanders,sprained right thumb (DNP),2011,2017,C-F,11-Jun,235,21-Nov-88,Virginia Commonwealth University,1,0,0,0,Strain/Sprain,3175
2666,11/9/2013,Clippers,Matt Barnes,thigh injury (DNP),2004,2017,F,7-Jun,226,9-Mar-80,"University of California, Los Angeles",0,0,0,0,No Index,No Index
2667,11/9/2013,Grizzlies,Jerryd Bayless,sprained right knee (DNP),2009,2018,G,3-Jun,200,20-Aug-88,University of Arizona,1,0,0,0,Strain/Sprain,3175
2668,11/9/2013,Magic,Doron Lamb,sprained right ankle (DNP),2013,2014,G,4-Jun,210,6-Nov-91,University of Kentucky,1,0,0,0,Strain/Sprain,3175
2669,11/9/2013,Magic,Solomon Jones,torn lateral meniscus in left knee (DNP),2007,2014,F,10-Jun,230,16-Jul-84,University of South Florida,0,0,0,0,No Index,No Index
2670,11/9/2013,Magic,Tobias Harris,sprained left ankle (DNP),2012,2018,F,9-Jun,235,15-Jul-92,University of Tennessee,1,0,0,0,Strain/Sprain,3175
2671,11/9/2013,Mavericks,Wayne Ellington,DNP,2010,2018,G,4-Jun,200,29-Oct-87,University of North Carolina,0,0,0,0,No Index,No Index
2672,11/10/2013,Nuggets,JaVale McGee,stress fracture in left tibia (out indefinitely),2009,2018,C,Jul-00,270,19-Jan-88,"University of Nevada, Reno",0,0,0,0,No Index,No Index
2673,11/10/2013,Suns,Alex Len,sore left ankle (DNP),2014,2018,C,1-Jul,260,16-Jun-93,University of Maryland,0,0,0,0,No Index,No Index
2674,11/10/2013,Wizards,Trevor Booker,finger injury (DNP),2011,2018,F,8-Jun,228,25-Nov-87,Clemson University,0,0,0,0,No Index,No Index
2675,11/11/2013,76ers,Daniel Orton,sore right knee (DNP),2012,2014,C-F,10-Jun,255,6-Aug-90,University of Kentucky,0,0,0,0,No Index,No Index
2676,11/11/2013,Bucks,Larry Sanders,surgery on right thumb to repaor torn ligament (out indefinitely),2011,2017,C-F,11-Jun,235,21-Nov-88,Virginia Commonwealth University,0,0,0,0,No Index,No Index
2677,11/11/2013,Grizzlies,Jerryd Bayless,sprained right knee (DNP),2009,2018,G,3-Jun,200,20-Aug-88,University of Arizona,1,0,0,0,Strain/Sprain,3175
2678,11/11/2013,Lakers,Steve Nash,nerve irritation in back (out indefinitely),1997,2014,G,3-Jun,195,7-Feb-74,Santa Clara University,0,0,0,0,No Index,No Index
2679,11/11/2013,Magic,Doron Lamb,sprained right ankle (DNP),2013,2014,G,4-Jun,210,6-Nov-91,University of Kentucky,1,0,0,0,Strain/Sprain,3175
2680,11/11/2013,Magic,Solomon Jones,torn lateral meniscus in left knee (DNP),2007,2014,F,10-Jun,230,16-Jul-84,University of South Florida,0,0,0,0,No Index,No Index
2681,11/11/2013,Magic,Tobias Harris,sprained left ankle (DNP),2012,2018,F,9-Jun,235,15-Jul-92,University of Tennessee,1,0,0,0,Strain/Sprain,3175
2682,11/11/2013,Rockets,Francisco Garcia,flu (DNP),2006,2015,F-G,7-Jun,195,31-Dec-81,University of Louisville,0,0,0,0,No Index,No Index
2683,11/11/2013,Spurs,Tim Duncan,rest (DNP),1998,2016,F-C,11-Jun,250,25-Apr-76,Wake Forest University,0,0,0,0,No Index,No Index
2684,11/12/2013,Bucks,Larry Sanders,recovering from surgery on right thumb to repaor torn ligament (DNP),2011,2017,C-F,11-Jun,235,21-Nov-88,Virginia Commonwealth University,0,0,0,0,No Index,No Index
2685,11/12/2013,Mavericks,Wayne Ellington,bruised right thigh (DNP),2010,2018,G,4-Jun,200,29-Oct-87,University of North Carolina,0,0,0,0,No Index,No Index
2686,11/13/2013,76ers,Michael Carter-Williams,bruised left foot (DNP),2014,2018,G,6-Jun,190,10-Oct-91,Syracuse University,0,0,0,0,No Index,No Index
2687,11/13/2013,Bucks,Brandon Knight,sore/strained right hamstring (DNP),2012,2017,G,3-Jun,189,2-Dec-91,University of Kentucky,1,0,0,0,Strain/Sprain,3175
2688,11/13/2013,Bucks,Gary Neal,sore left foot (DNP),2011,2017,G,4-Jun,210,3-Oct-84,Towson University,0,0,0,0,No Index,No Index
2689,11/13/2013,Bucks,Larry Sanders,recovering from surgery on right thumb to repaor torn ligament (DNP),2011,2017,C-F,11-Jun,235,21-Nov-88,Virginia Commonwealth University,0,0,0,0,No Index,No Index
2690,11/13/2013,Celtics,Jared Sullinger,bruised right knee (DNP),2013,2017,F,9-Jun,260,4-Mar-92,Ohio State University,0,0,0,0,No Index,No Index
2691,11/13/2013,Grizzlies,Quincy Pondexter,fractured nose (DNP),2011,2018,G-F,7-Jun,220,10-Mar-88,University of Washington,0,0,0,0,No Index,No Index
2692,11/13/2013,Magic,Solomon Jones,torn lateral meniscus in left knee (DNP),2007,2014,F,10-Jun,230,16-Jul-84,University of South Florida,0,0,0,0,No Index,No Index
2693,11/13/2013,Magic,Tobias Harris,sprained left ankle (DNP),2012,2018,F,9-Jun,235,15-Jul-92,University of Tennessee,1,0,0,0,Strain/Sprain,3175
2694,11/13/2013,Pelicans,Greg Stiemsma,sprained MCL in left knee (DTD),2012,2015,C,11-Jun,260,26-Sep-85,University of Wisconsin,1,0,0,0,Strain/Sprain,3175
2695,11/13/2013,Rockets,James Harden,bruised left foot (DNP),2010,2018,G,5-Jun,220,26-Aug-89,Arizona State University,0,0,0,0,No Index,No Index
2696,11/13/2013,Suns,Alex Len,sore left ankle (DNP),2014,2018,C,1-Jul,260,16-Jun-93,University of Maryland,0,0,0,0,No Index,No Index
2697,11/13/2013,Timberwolves,Kevin Martin,flu (DNP),2005,2016,G,7-Jun,199,1-Feb-83,Western Carolina University,0,0,0,0,No Index,No Index
2698,11/15/2013,76ers,Michael Carter-Williams,bruised left foot (DNP),2014,2018,G,6-Jun,190,10-Oct-91,Syracuse University,0,0,0,0,No Index,No Index
2699,11/15/2013,Bucks,Caron Butler,sprained left shoulder (DNP),2003,2016,F,7-Jun,228,13-Mar-80,University of Connecticut,1,0,0,0,Strain/Sprain,3175
2700,11/15/2013,Bulls,Derrick Rose,sore hamstring (DNP),2009,2018,G,3-Jun,190,4-Oct-88,University of Memphis,0,0,0,0,No Index,No Index
2701,11/15/2013,Heat,Udonis Haslem,back spasms (DNP),2004,2018,F-C,8-Jun,235,9-Jun-80,University of Florida,0,0,0,0,No Index,No Index
2702,11/15/2013,Mavericks,Wayne Ellington,bruised right thigh (DNP),2010,2018,G,4-Jun,200,29-Oct-87,University of North Carolina,0,0,0,0,No Index,No Index
2703,11/15/2013,Suns,Alex Len,sore left ankle (DNP),2014,2018,C,1-Jul,260,16-Jun-93,University of Maryland,0,0,0,0,No Index,No Index
2704,11/15/2013,Timberwolves,Shabazz Muhammad,sprained right ankle (DNP),2014,2018,F-G,6-Jun,223,13-Nov-92,"University of California, Los Angeles",1,0,0,0,Strain/Sprain,3175
2705,11/16/2013,76ers,Michael Carter-Williams,bruised left foot (DNP),2014,2018,G,6-Jun,190,10-Oct-91,Syracuse University,0,0,0,0,No Index,No Index
2706,11/16/2013,Bucks,Caron Butler,sprained left shoulder (DNP),2003,2016,F,7-Jun,228,13-Mar-80,University of Connecticut,1,0,0,0,Strain/Sprain,3175
2707,11/16/2013,Celtics,Courtney Lee,sore right wrist (DNP),2009,2018,G,5-Jun,200,3-Oct-85,Western Kentucky University,0,0,0,0,No Index,No Index
2708,11/16/2013,Celtics,Keith Bogans,illness (DNP),2004,2014,G-F,5-Jun,215,12-May-80,University of Kentucky,0,0,0,0,No Index,No Index
2709,11/16/2013,Heat,Udonis Haslem,back spasms (DNP),2004,2018,F-C,8-Jun,235,9-Jun-80,University of Florida,0,0,0,0,No Index,No Index
2710,11/16/2013,Magic,Kyle O'Quinn,sprained right ankle (DNP),2013,2018,F-C,10-Jun,250,26-Mar-90,Norfolk State University,1,0,0,0,Strain/Sprain,3175
2711,11/16/2013,Magic,Tobias Harris,sprained left ankle (DNP),2012,2018,F,9-Jun,235,15-Jul-92,University of Tennessee,1,0,0,0,Strain/Sprain,3175
2712,11/16/2013,Mavericks,Wayne Ellington,bruised right thigh (DNP),2010,2018,G,4-Jun,200,29-Oct-87,University of North Carolina,0,0,0,0,No Index,No Index
2713,11/16/2013,Nets,Brook Lopez,sprained left ankle (DNP),2009,2018,C,Jul-00,275,1-Apr-88,Stanford University,1,0,0,0,Strain/Sprain,3175
2714,11/16/2013,Nets,Deron Williams,sprained left ankle (DNP),2006,2017,G,3-Jun,200,26-Jun-84,University of Illinois at Urbana-Champaign,1,0,0,0,Strain/Sprain,3175
2715,11/16/2013,Timberwolves,Shabazz Muhammad,sprained right ankle (DNP),2014,2018,F-G,6-Jun,223,13-Nov-92,"University of California, Los Angeles",1,0,0,0,Strain/Sprain,3175
2716,11/16/2013,Wizards,Trevor Ariza,strained right hamstring (DNP),2005,2018,F,8-Jun,215,30-Jun-85,"University of California, Los Angeles",1,0,0,0,Strain/Sprain,3175
2717,11/17/2013,Kings,Patrick Patterson,bruised left knee (DNP),2011,2018,F,9-Jun,230,14-Mar-89,University of Kentucky,0,0,0,0,No Index,No Index
2718,11/18/2013,76ers,Michael Carter-Williams,bruised left foot (DNP),2014,2018,G,6-Jun,190,10-Oct-91,Syracuse University,0,0,0,0,No Index,No Index
2719,11/18/2013,Mavericks,Wayne Ellington,bruised right thigh (DNP),2010,2018,G,4-Jun,200,29-Oct-87,University of North Carolina,0,0,0,0,No Index,No Index
2720,11/18/2013,Nets,Deron Williams,sprained left ankle (DNP),2006,2017,G,3-Jun,200,26-Jun-84,University of Illinois at Urbana-Champaign,1,0,0,0,Strain/Sprain,3175
2721,11/19/2013,Knicks,Raymond Felton,pinched nerve in left hip (DNP),2006,2018,G,1-Jun,205,26-Jun-84,University of North Carolina,0,0,0,0,No Index,No Index
2722,11/19/2013,Rockets,Ronnie Brewer,strained right calf (DNP),2007,2014,G-F,7-Jun,220,20-Mar-85,University of Arkansas,1,0,0,0,Strain/Sprain,3175
2723,11/19/2013,Suns,Eric Bledsoe,bruised shin (DNP),2011,2018,G,1-Jun,205,9-Dec-89,University of Kentucky,0,0,0,0,No Index,No Index
2724,11/19/2013,Timberwolves,Shabazz Muhammad,sprained right ankle (DNP),2014,2018,F-G,6-Jun,223,13-Nov-92,"University of California, Los Angeles",1,0,0,0,Strain/Sprain,3175
2725,11/19/2013,Wizards,Trevor Ariza,strained right hamstring (DNP),2005,2018,F,8-Jun,215,30-Jun-85,"University of California, Los Angeles",1,0,0,0,Strain/Sprain,3175
2726,11/20/2013,Celtics,Keith Bogans,illness (DNP),2004,2014,G-F,5-Jun,215,12-May-80,University of Kentucky,0,0,0,0,No Index,No Index
2727,11/20/2013,Clippers,Matt Barnes,bruised left eye (DNP),2004,2017,F,7-Jun,226,9-Mar-80,"University of California, Los Angeles",0,0,0,0,No Index,No Index
2728,11/20/2013,Knicks,Raymond Felton,pinched nerve in left hip (DNP),2006,2018,G,1-Jun,205,26-Jun-84,University of North Carolina,0,0,0,0,No Index,No Index
2729,11/20/2013,Magic,Kyle O'Quinn,sprained right ankle (DNP),2013,2018,F-C,10-Jun,250,26-Mar-90,Norfolk State University,1,0,0,0,Strain/Sprain,3175
2730,11/20/2013,Magic,Tobias Harris,sprained left ankle (DNP),2012,2018,F,9-Jun,235,15-Jul-92,University of Tennessee,1,0,0,0,Strain/Sprain,3175
2731,11/20/2013,Mavericks,Wayne Ellington,bruised right thigh (DNP),2010,2018,G,4-Jun,200,29-Oct-87,University of North Carolina,0,0,0,0,No Index,No Index
2732,11/20/2013,Pistons,Charlie Villanueva,sore back (DNP),2006,2016,F,11-Jun,232,24-Aug-84,University of Connecticut,0,0,0,0,No Index,No Index
2733,11/20/2013,Raptors,Quincy Acy,sprained right ankle (DNP),2013,2018,F,7-Jun,240,6-Oct-90,Baylor University,1,0,0,0,Strain/Sprain,3175
2734,11/20/2013,Rockets,Ronnie Brewer,strained right calf (DNP),2007,2014,G-F,7-Jun,220,20-Mar-85,University of Arkansas,1,0,0,0,Strain/Sprain,3175
2735,11/20/2013,Timberwolves,Shabazz Muhammad,sprained right ankle (DNP),2014,2018,F-G,6-Jun,223,13-Nov-92,"University of California, Los Angeles",1,0,0,0,Strain/Sprain,3175
2736,11/20/2013,Wizards,Trevor Ariza,strained right hamstring (DNP),2005,2018,F,8-Jun,215,30-Jun-85,"University of California, Los Angeles",1,0,0,0,Strain/Sprain,3175
2737,11/21/2013,Clippers,Matt Barnes,bruised left eye (DNP),2004,2017,F,7-Jun,226,9-Mar-80,"University of California, Los Angeles",0,0,0,0,No Index,No Index
2738,11/21/2013,Clippers,Matt Barnes,surgery on left eye to repair torn retina (out indefinitely),2004,2017,F,7-Jun,226,9-Mar-80,"University of California, Los Angeles",0,0,0,0,No Index,No Index
2739,11/22/2013,Bucks,Brandon Knight,sore right hamstring (DNP),2012,2017,G,3-Jun,189,2-Dec-91,University of Kentucky,0,0,0,0,No Index,No Index
2740,11/22/2013,Celtics,Keith Bogans,illness (DNP),2004,2014,G-F,5-Jun,215,12-May-80,University of Kentucky,0,0,0,0,No Index,No Index
2741,11/22/2013,Lakers,Chris Kaman,sore back (DNP),2004,2016,C,Jul-00,265,28-Apr-82,Central Michigan University,0,0,0,0,No Index,No Index
2742,11/22/2013,Nets,Deron Williams,sprained left ankle (DNP),2006,2017,G,3-Jun,200,26-Jun-84,University of Illinois at Urbana-Champaign,1,0,0,0,Strain/Sprain,3175
2743,11/22/2013,Nets,Jason Terry,knee injury (DTD),2000,2018,G,2-Jun,185,15-Sep-77,University of Arizona,0,0,0,0,No Index,No Index
2744,11/22/2013,Pacers,C.J. Watson,upper respiratory infection (DNP),2008,2017,G,2-Jun,175,17-Apr-84,University of Tennessee,0,0,0,0,No Index,No Index
2745,11/22/2013,Pistons,Charlie Villanueva,sore back (DNP),2006,2016,F,11-Jun,232,24-Aug-84,University of Connecticut,0,0,0,0,No Index,No Index
2746,11/22/2013,Timberwolves,Shabazz Muhammad,sprained right ankle (DNP),2014,2018,F-G,6-Jun,223,13-Nov-92,"University of California, Los Angeles",1,0,0,0,Strain/Sprain,3175
2747,11/22/2013,Wizards,Trevor Ariza,strained right hamstring (DNP),2005,2018,F,8-Jun,215,30-Jun-85,"University of California, Los Angeles",1,0,0,0,Strain/Sprain,3175
2748,11/23/2013,76ers,Spencer Hawes,sore left knee (DNP),2008,2017,C-F,1-Jul,245,28-Apr-88,University of Washington,0,0,0,0,No Index,No Index
2749,11/23/2013,Bulls,Derrick Rose,torn meniscus in right knee (out for season),2009,2018,G,3-Jun,190,4-Oct-88,University of Memphis,0,0,0,0,No Index,No Index
2750,11/23/2013,Celtics,Keith Bogans,illness (DNP),2004,2014,G-F,5-Jun,215,12-May-80,University of Kentucky,0,0,0,0,No Index,No Index
2751,11/23/2013,Celtics,Kelly Olynyk,sprained right ankle (DNP),2014,2018,C-F,Jul-00,238,19-Apr-91,Gonzaga University,1,0,0,0,Strain/Sprain,3175
2752,11/23/2013,Clippers,Matt Barnes,recovering from surgery on left eye (DNP),2004,2017,F,7-Jun,226,9-Mar-80,"University of California, Los Angeles",0,0,0,0,No Index,No Index
2753,11/23/2013,Knicks,Raymond Felton,pinched nerve in left hip (DNP),2006,2018,G,1-Jun,205,26-Jun-84,University of North Carolina,0,0,0,0,No Index,No Index
2754,11/23/2013,Magic,Kyle O'Quinn,sprained right ankle (DNP),2013,2018,F-C,10-Jun,250,26-Mar-90,Norfolk State University,1,0,0,0,Strain/Sprain,3175
2755,11/23/2013,Rockets,James Harden,sore left foot (DNP),2010,2018,G,5-Jun,220,26-Aug-89,Arizona State University,0,0,0,0,No Index,No Index
2756,11/23/2013,Rockets,Ronnie Brewer,strained right calf (DNP),2007,2014,G-F,7-Jun,220,20-Mar-85,University of Arkansas,1,0,0,0,Strain/Sprain,3175
2757,11/23/2013,Timberwolves,Shabazz Muhammad,sprained right ankle (DNP),2014,2018,F-G,6-Jun,223,13-Nov-92,"University of California, Los Angeles",1,0,0,0,Strain/Sprain,3175
2758,11/23/2013,Wizards,Trevor Ariza,strained right hamstring (DNP),2005,2018,F,8-Jun,215,30-Jun-85,"University of California, Los Angeles",1,0,0,0,Strain/Sprain,3175
2759,11/24/2013,Clippers,Matt Barnes,recovering from surgery on left eye (DNP),2004,2017,F,7-Jun,226,9-Mar-80,"University of California, Los Angeles",0,0,0,0,No Index,No Index
2760,11/24/2013,Lakers,Chris Kaman,sore back (DNP),2004,2016,C,Jul-00,265,28-Apr-82,Central Michigan University,0,0,0,0,No Index,No Index
2761,11/24/2013,Nets,Deron Williams,sprained left ankle (DNP),2006,2017,G,3-Jun,200,26-Jun-84,University of Illinois at Urbana-Champaign,1,0,0,0,Strain/Sprain,3175
2762,11/25/2013,Bulls,Derrick Rose,surgery on right knee to repair torn meniscus (out for season),2009,2018,G,3-Jun,190,4-Oct-88,University of Memphis,0,0,0,0,No Index,No Index
2763,11/25/2013,Celtics,Keith Bogans,illness (DNP),2004,2014,G-F,5-Jun,215,12-May-80,University of Kentucky,0,0,0,0,No Index,No Index
2764,11/25/2013,Celtics,Kelly Olynyk,sprained right ankle (DNP),2014,2018,C-F,Jul-00,238,19-Apr-91,Gonzaga University,1,0,0,0,Strain/Sprain,3175
2765,11/25/2013,Knicks,Raymond Felton,pinched nerve in left hip (DNP),2006,2018,G,1-Jun,205,26-Jun-84,University of North Carolina,0,0,0,0,No Index,No Index
2766,11/25/2013,Rockets,James Harden,sore left foot (DNP),2010,2018,G,5-Jun,220,26-Aug-89,Arizona State University,0,0,0,0,No Index,No Index
2767,11/25/2013,Rockets,Ronnie Brewer,strained right calf (DNP),2007,2014,G-F,7-Jun,220,20-Mar-85,University of Arkansas,1,0,0,0,Strain/Sprain,3175
2768,11/25/2013,Timberwolves,Shabazz Muhammad,sprained right ankle (DNP),2014,2018,F-G,6-Jun,223,13-Nov-92,"University of California, Los Angeles",1,0,0,0,Strain/Sprain,3175
2769,11/26/2013,Lakers,Chris Kaman,sore back (DNP),2004,2016,C,Jul-00,265,28-Apr-82,Central Michigan University,0,0,0,0,No Index,No Index
2770,11/26/2013,Nets,Deron Williams,sprained left ankle (DNP),2006,2017,G,3-Jun,200,26-Jun-84,University of Illinois at Urbana-Champaign,1,0,0,0,Strain/Sprain,3175
2771,11/26/2013,Nets,Jason Terry,bruised left knee (DNP),2000,2018,G,2-Jun,185,15-Sep-77,University of Arizona,0,0,0,0,No Index,No Index
2772,11/27/2013,76ers,Spencer Hawes,sore left knee (DNP),2008,2017,C-F,1-Jul,245,28-Apr-88,University of Washington,0,0,0,0,No Index,No Index
2773,11/27/2013,Bucks,Nate Wolters,illness (DNP),2014,2018,G,4-Jun,190,15-May-91,South Dakota State University,0,0,0,0,No Index,No Index
2774,11/27/2013,Cavaliers,Tyler Zeller,sprained right ankle (DNP),2013,2018,F-C,Jul-00,253,17-Jan-90,University of North Carolina,1,0,0,0,Strain/Sprain,3175
2775,11/27/2013,Celtics,Kelly Olynyk,sprained right ankle (DNP),2014,2018,C-F,Jul-00,238,19-Apr-91,Gonzaga University,1,0,0,0,Strain/Sprain,3175
2776,11/27/2013,Clippers,Matt Barnes,recovering from surgery on left eye (DNP),2004,2017,F,7-Jun,226,9-Mar-80,"University of California, Los Angeles",0,0,0,0,No Index,No Index
2777,11/27/2013,Hawks,Kyle Korver,bruised ribs (DNP),2004,2018,G-F,7-Jun,212,17-Mar-81,Creighton University,0,0,0,0,No Index,No Index
2778,11/27/2013,Hawks,Shelvin Mack,sprained left ankle (DNP),2012,2018,G,3-Jun,203,22-Apr-90,Butler University,1,0,0,0,Strain/Sprain,3175
2779,11/27/2013,Lakers,Chris Kaman,sore back (DNP),2004,2016,C,Jul-00,265,28-Apr-82,Central Michigan University,0,0,0,0,No Index,No Index
2780,11/27/2013,Nets,Deron Williams,sprained left ankle (DNP),2006,2017,G,3-Jun,200,26-Jun-84,University of Illinois at Urbana-Champaign,1,0,0,0,Strain/Sprain,3175
2781,11/27/2013,Rockets,James Harden,sore left foot (DNP),2010,2018,G,5-Jun,220,26-Aug-89,Arizona State University,0,0,0,0,No Index,No Index
2782,11/29/2013,Bucks,Caron Butler,sore left knee (DNP),2003,2016,F,7-Jun,228,13-Mar-80,University of Connecticut,0,0,0,0,No Index,No Index
2783,11/29/2013,Celtics,Courtney Lee,sore/sprained left knee (DNP),2009,2018,G,5-Jun,200,3-Oct-85,Western Kentucky University,1,0,0,0,Strain/Sprain,3175
2784,11/29/2013,Celtics,Kelly Olynyk,sprained right ankle (DNP),2014,2018,C-F,Jul-00,238,19-Apr-91,Gonzaga University,1,0,0,0,Strain/Sprain,3175
